species_id,pose,variant,render_sha256,tile_sha256,palette_sha256,asset_path,png_sha256,source_count
7,back,normal,9ac3a6bbd239492ab9222b2ca7e7e8dc3118a16960b301d69ca6ddf735236d64,12fa86e5945c5d4284e02ece624b130bb709404942541726c927e54dabd2a724,22eb6118701eeac61c88dc4edf7187491aa213b26bda379ffe92597eb1b4574d,graphics/pokemon/007/007_back_normal_9ac3a6bbd239.png,8e3ea1119a0abc0c3a50ea9e005ee9cc85687f2678547b82a029d6a30c0799ac,13
7,back,shiny,66fe94fd91198fa9018316381362dd8a174efc5df72adc44c1bdff8a2489c70c,12fa86e5945c5d4284e02ece624b130bb709404942541726c927e54dabd2a724,9749ca04862e3fa781018b07a16441b3cdb6904fab57caa6beb20a64592481be,graphics/pokemon/007/007_back_shiny_66fe94fd9119.png,8a731c0afa1efc1c04be4834aacf4f5fc813eb93d8755403aa9a8f4af93d20fe,13
7,front,normal,ccf930941707870a29f827c8d74fc482f91458313f4524cd2ddea38151c5b28e,bc9073349a9c39a1f70ce4788a65407b4b3419f1e97f245b0447dd3696d07989,22eb6118701eeac61c88dc4edf7187491aa213b26bda379ffe92597eb1b4574d,graphics/pokemon/007/007_front_normal_ccf930941707.png,fd8690a2d410c49301e6e31c7fada319eb56c7115e3459bd107e5c82830e22e7,13
7,front,shiny,7bb59fabeb3f64e2043bb1dc1d0b00101458cbfe35486be52630587943452d6a,bc9073349a9c39a1f70ce4788a65407b4b3419f1e97f245b0447dd3696d07989,9749ca04862e3fa781018b07a16441b3cdb6904fab57caa6beb20a64592481be,graphics/pokemon/007/007_front_shiny_7bb59fabeb3f.png,a90ed3d7b1539b2f924ea4832acecba79ad2b8fcd08e001a7b8ce3f3e9200d24,13
