species_id,pose,variant,render_sha256,tile_sha256,palette_sha256,asset_path,png_sha256,source_count
5,back,normal,341de2f646257def191f2e86cd4381b23aab81d9d05a0a61cb00105cf1ef0c9d,a463f2c464eb7b42af87574e036071f9586760aee1f9db2ae6c0f0973e26814a,4704ecadc46fdcae2263ec64e025b471e22bfac68882258c22d17dadd360e0a7,graphics/pokemon/005/005_back_normal_341de2f64625.png,a468a3fd4333cd95a4de67ea69f79c180340fd854830218e3ba62825d9fcb57e,13
5,back,shiny,c1d55181ce93dee667a491335e2b45e965302c5eb5efc053c92aa03d173584c5,a463f2c464eb7b42af87574e036071f9586760aee1f9db2ae6c0f0973e26814a,5cec8a365021b260d811965b2f5ae0b86d50687e6e46760c1abed6cea4b95b76,graphics/pokemon/005/005_back_shiny_c1d55181ce93.png,30c4cd0ab9de3bbd9568800a5e599d56a44758538fb5019031a862ccb5db3314,13
5,front,normal,9066cdd9401b87ad00c381b27aea4d64002f42257cf13926d3d01bd16e7c0cf0,3ed4ac46fa04fe2c3f4a4c9288292e7f09494a1d95304bec2368efd62c03a759,4704ecadc46fdcae2263ec64e025b471e22bfac68882258c22d17dadd360e0a7,graphics/pokemon/005/005_front_normal_9066cdd9401b.png,0c495a0a7bfa678fdcae81a0511429df013c7d1526c2a56515fceb2ce8b1df30,13
5,front,shiny,3ba0e7f9173383aac22efabd2c83d41bd64bfe771da4dfebe7760acc792a7836,3ed4ac46fa04fe2c3f4a4c9288292e7f09494a1d95304bec2368efd62c03a759,5cec8a365021b260d811965b2f5ae0b86d50687e6e46760c1abed6cea4b95b76,graphics/pokemon/005/005_front_shiny_3ba0e7f91733.png,a777d28dd841381a0961748c905c75effcda8619617335b900b9a74b32998502,13
