species_id,pose,variant,render_sha256,tile_sha256,palette_sha256,asset_path,png_sha256,source_count
6,back,normal,dfd022fd28a111a466253312ee303cd18f8ae36337a89faaab5e03013c4eaf03,d36e9933d511722673e032b5946d2c2b0662ed279f7ca27352ecf7cf413c2701,030896aa081b144e08f0b7b0676660f4f0b62f51db37d79bfc440abebe3520f4,graphics/pokemon/006/006_back_normal_dfd022fd28a1.png,3e55689e477e673d6bb203a5d6476ae03dd0f5c660538fdef4d1897626a0b0ab,13
6,back,shiny,db3b65554ceff12a39e67491b376f4455ff4812661134817323f732527336c72,d36e9933d511722673e032b5946d2c2b0662ed279f7ca27352ecf7cf413c2701,76fb3e8f3ce53eb40ea563e32489cc4c38af76a386cede2ed2d5816a6b47fa91,graphics/pokemon/006/006_back_shiny_db3b65554cef.png,6d64de2871ee2535f9d651ac7a4be5436d15eda40b0afe471c91bbe02296fe9c,13
6,front,normal,34b02fbf1be72dfded6207b28da2f1b14a7e1a9a2842714fa4783221e7703909,56fb3b0a1d3d3c93ac4ba768f3c3821b8015a011447ce23bf2ea84620235fcc1,030896aa081b144e08f0b7b0676660f4f0b62f51db37d79bfc440abebe3520f4,graphics/pokemon/006/006_front_normal_34b02fbf1be7.png,9ce59f5d5dbf6ebccd86f86f78e225cb85865ee053ab40a41323ebd6086a2a03,13
6,front,shiny,58ca12a38ed6d363601d8564cffb41f1998374bc22ad360f1eac3268e0302266,56fb3b0a1d3d3c93ac4ba768f3c3821b8015a011447ce23bf2ea84620235fcc1,76fb3e8f3ce53eb40ea563e32489cc4c38af76a386cede2ed2d5816a6b47fa91,graphics/pokemon/006/006_front_shiny_58ca12a38ed6.png,4feb2ac0896cef5c9b1fbb08f18ed5db94f88a6326a71204bb18e91b21b56cb6,13
